Player,Pos,Age,Team,GP,MinOn,Win_pct,AdjPPG,End Elo,absDelta,relDelta,EPG,teamRank,Market Value
John Stones,D,26,ManCity,16,1194,50.0,1.81,1910.0,-13.0,-0.67,-0.12,21,36.0
Jonathan Kodjia,F,30,AstonVilla,6,150,16.7,0.67,1672.0,-33.0,-1.92,-0.91,23,3.3
Jonjo Shelvey,M,28,Newcastle,26,2236,30.8,1.27,1777.0,31.0,1.76,0.85,3,14.5
Jonny Castro,M,26,Wolves,35,3047,37.1,1.46,1797.0,49.0,2.82,1.04,15,16.0
Jonny Evans,D,32,Leicester,38,3591,44.7,1.58,1799.0,47.0,2.68,0.95,16,12.0
Jordan Ayew,F,28,CrystalPalace,37,3296,32.4,1.22,1758.0,2.0,0.13,0.19,7,6.5
Jordan Henderson,M,30,Liverpool,30,2340,80.0,2.53,2043.0,127.0,6.65,2.68,7,28.0
Jordan Pickford,G,26,Everton,38,3639,34.2,1.29,1765.0,-6.0,-0.35,0.05,10,28.0
Jordon Ibe,D,23,Bournemouth,2,61,0.0,0.5,1733.0,-14.0,-0.8,-0.24,4,4.8
Jorginho,M,28,Chelsea,31,2508,38.7,1.45,1819.0,19.0,1.05,0.54,20,52.0
Josh Brownhill,M,24,Burnley,10,853,40.0,1.5,1773.0,16.0,0.91,0.81,10,5.5
Joshua King,M,28,Bournemouth,26,2106,23.1,0.96,1718.0,-7.0,-0.42,0.04,7,16.0
Josip Drmić,F,27,Norwich,21,723,4.8,0.67,1611.0,-115.0,-6.67,-2.55,22,1.6
José Holebas,D,36,Watford,14,1090,7.1,0.57,1634.0,-63.0,-3.73,-1.57,26,1.2
Jota,F,29,AstonVilla,10,366,10.0,0.9,1701.0,-2.0,-0.12,0.22,15,3.5
João Cancelo,D,26,ManCity,17,1288,58.8,1.94,1920.0,29.0,1.54,1.0,19,36.0
João Moutinho,M,33,Wolves,38,3293,36.8,1.53,1830.0,82.0,4.69,1.55,7,8.0
João Pedro,F,18,Watford,3,41,0.0,1.0,1742.0,1.0,0.04,0.41,5,18.0
Joël Matip,D,28,Liverpool,9,743,66.7,2.33,1959.0,54.0,2.85,2.11,12,32.0
Juan Foyth,D,21,Tottenham,4,90,0.0,0.25,1745.0,-45.0,-2.49,-1.47,27,13.5
Juan Mata,F,32,ManUnited,19,816,10.5,1.05,1765.0,-37.0,-2.08,-0.71,27,9.5
Junior Stanislas,M,30,Bournemouth,15,764,13.3,0.67,1707.0,-22.0,-1.29,-0.37,10,2.0
Jóhann Berg Guðmundsson,M,29,Burnley,12,658,50.0,1.67,1743.0,-9.0,-0.52,-0.01,15,8.0
Jürgen Locadia,M,25,Brighton,2,92,50.0,1.5,1696.0,-26.0,-1.5,-0.77,18,8.0
Kasper Schmeichel,G,33,Leicester,38,3638,47.4,1.63,1824.0,73.0,4.18,1.39,8,9.5
Keinan Davis,F,22,AstonVilla,18,619,22.2,1.22,1729.0,9.0,0.55,0.46,9,2.3
Kelechi Iheanacho,F,23,Leicester,20,1022,45.0,1.7,1825.0,-4.0,-0.22,0.11,7,12.0
Kenny McLean,M,28,Norwich,37,3154,10.8,0.57,1564.0,-150.0,-8.75,-2.45,29,3.5
Kepa Arrizabalaga,G,25,Chelsea,33,3155,54.5,1.76,1828.0,30.0,1.7,0.72,16,32.0
Kevin Danso,D,21,Southampton,6,296,16.7,0.83,1685.0,-58.0,-3.33,-1.85,20,6.3
Kevin De Bruyne,M,29,ManCity,35,2924,77.1,2.43,2152.0,255.0,13.44,4.74,1,120.0
Kevin Long,D,29,Burnley,8,608,25.0,1.38,1777.0,24.0,1.37,1.14,9,1.6
Ki Sung-yueng,M,30,Newcastle,3,146,0.0,0.33,1697.0,-21.0,-1.2,-0.52,23,2.4
Kieran Tierney,D,23,Arsenal,15,1055,33.3,1.4,1820.0,6.0,0.35,0.41,20,20.0
Kieron Freeman,F,28,SheffieldUnited,2,13,0.0,1.0,1758.0,0.0,0.0,0.38,14,1.2
Kiko Femenía,D,29,Watford,28,2366,25.0,0.96,1687.0,-13.0,-0.79,-0.09,15,4.8
Kortney Hause,D,25,AstonVilla,18,1648,16.7,0.72,1664.0,-55.0,-3.2,-1.2,25,6.5
Kurt Zouma,D,25,Chelsea,28,2497,53.6,1.75,1852.0,68.0,3.83,1.58,9,28.0
Kyle Walker,D,30,ManCity,29,2519,69.0,2.17,1970.0,46.0,2.37,1.1,9,40.0
Kyle Walker-Peters,D,23,Southampton,13,1011,46.2,1.69,1808.0,-18.0,-0.99,-0.28,7,8.0
Leander Dendoncker,M,25,Wolves,38,2970,34.2,1.39,1812.0,65.0,3.71,1.26,13,22.5
Leandro Trossard,F,25,Brighton,31,2115,16.1,1.0,1702.0,-14.0,-0.81,-0.1,16,13.0
Leighton Baines,D,35,Everton,8,437,25.0,1.12,1728.0,-45.0,-2.53,-1.27,16,1.6
Leon Clarke,F,35,SheffieldUnited,2,43,0.0,0.5,1712.0,-20.0,-1.18,-0.5,26,0.3
Leroy Sané,F,24,ManCity,1,14,0.0,1.0,1925.0,0.0,0.0,0.4,17,80.0
Lewis Cook,M,23,Bournemouth,27,1464,22.2,1.0,1664.0,-93.0,-5.27,-1.77,26,16.0
Lewis Dunk,D,28,Brighton,36,3418,25.0,1.14,1797.0,36.0,2.03,0.79,1,16.0
Lloyd Kelly,D,21,Bournemouth,8,692,25.0,1.0,1719.0,-11.0,-0.65,-0.08,6,8.0
Lucas Digne,D,27,Everton,35,3209,34.3,1.29,1774.0,2.0,0.13,0.19,9,28.0
Lucas Moura,F,27,Tottenham,35,2381,37.1,1.46,1817.0,-24.0,-1.33,-0.28,14,32.0
Lucas Torreira,M,24,Arsenal,29,1626,31.0,1.28,1772.0,-50.0,-2.77,-0.83,28,36.0
Luka Milivojević,M,29,CrystalPalace,31,2678,22.6,0.97,1684.0,-68.0,-3.9,-1.15,24,20.0
Lukas Rupp,M,29,Norwich,12,720,8.3,0.42,1639.0,-81.0,-4.73,-2.22,15,2.4
Luke Freeman,M,28,SheffieldUnited,11,405,27.3,1.27,1717.0,-20.0,-1.16,-0.36,25,2.8
Luke Shaw,D,25,ManUnited,24,1833,50.0,1.83,1899.0,74.0,4.07,1.85,10,17.5
Lys Mousset,F,24,SheffieldUnited,30,1337,43.3,1.6,1829.0,84.0,4.81,1.83,1,9.5
Mamadou Sakho,D,30,CrystalPalace,14,1006,14.3,0.86,1695.0,-68.0,-3.83,-1.71,23,9.5
Manuel Lanzini,F,27,WestHam,24,1466,20.8,1.0,1678.0,-53.0,-3.05,-0.99,27,16.0
Marc Albrighton,D,30,Leicester,20,933,35.0,1.45,1786.0,34.0,1.93,1.05,21,8.0
Marco Stiepermann,F,29,Norwich,24,1237,16.7,0.79,1598.0,-112.0,-6.56,-2.31,24,3.2
Marcos Alonso,M,29,Chelsea,18,1511,66.7,2.17,1935.0,125.0,6.92,3.46,1,20.0
Marcos Rojo,D,29,ManUnited,3,138,0.0,0.67,1781.0,6.0,0.33,0.62,24,8.0
Marcus Rashford,F,22,ManUnited,31,2776,51.6,1.84,1976.0,114.0,6.11,2.38,2,64.0
Mario Vrančić,F,31,Norwich,20,709,5.0,0.7,1628.0,-77.0,-4.49,-1.68,17,2.0
Mark Noble,F,33,WestHam,33,2802,27.3,1.06,1737.0,-35.0,-1.96,-0.49,13,4.8
Mark Travers,G,20,Bournemouth,1,95,0.0,0.0,1713.0,0.0,0.0,0.4,8,0.25
Martin Dúbravka,G,31,Newcastle,38,3628,28.9,1.16,1764.0,39.0,2.23,0.81,4,5.5
Martin Kelly,D,29,CrystalPalace,19,1645,36.8,1.47,1791.0,35.0,2.02,1.1,1,2.8
Martín Montoya,D,29,Brighton,27,1987,22.2,0.96,1673.0,-49.0,-2.85,-0.85,22,6.5
Marvelous Nakamba,M,26,AstonVilla,29,1951,17.2,0.9,1656.0,-67.0,-3.92,-1.18,26,8.0
Mason Greenwood,F,18,ManUnited,31,1423,45.2,1.77,1889.0,102.0,5.7,2.14,11,29.0
Mason Holgate,D,23,Everton,27,2196,33.3,1.37,1808.0,40.0,2.25,1.02,1,13.5
Mason Mount,F,21,Chelsea,37,3021,51.4,1.78,1883.0,92.0,5.11,1.75,6,40.5
Mateo Kovačić,M,26,Chelsea,31,2200,48.4,1.58,1831.0,31.0,1.7,0.77,13,36.0
Mathew Ryan,G,28,Brighton,38,3620,23.7,1.08,1763.0,32.0,1.84,0.69,4,8.0
Matt Doherty,M,28,Wolves,36,3002,44.4,1.61,1853.0,107.0,6.12,2.04,3,16.0
Matt Ritchie,D,30,Newcastle,18,1392,16.7,1.0,1738.0,13.0,0.75,0.56,13,9.5
Matt Targett,D,24,AstonVilla,28,2427,28.6,1.11,1713.0,-22.0,-1.26,-0.27,12,10.5
Matthew Longstaff,M,20,Newcastle,9,614,22.2,1.0,1737.0,-43.0,-2.41,-1.16,14,3.6
Matthew Lowton,D,31,Burnley,17,1617,29.4,1.12,1714.0,-30.0,-1.7,-0.57,20,4.0
Matty James,M,28,Leicester,1,9,0.0,1.0,1808.0,0.0,0.0,0.4,12,1.2
Mattéo Guendouzi,M,21,Arsenal,24,1866,25.0,1.17,1761.0,-75.0,-4.06,-1.49,29,40.5
Matěj Vydra,F,28,Burnley,19,882,52.6,1.95,1853.0,93.0,5.28,2.56,2,4.0
Max Aarons,D,20,Norwich,36,3435,11.1,0.5,1549.0,-168.0,-9.77,-2.81,30,20.0
Max Kilman,D,22,Wolves,3,200,0.0,0.67,1765.0,-3.0,-0.19,0.24,17,0.8
Max Meyer,M,24,CrystalPalace,17,715,11.8,0.94,1697.0,-58.0,-3.33,-1.31,22,8.0
Maya Yoshida,D,31,Southampton,8,599,12.5,0.75,1674.0,-36.0,-2.11,-0.95,22,4.0
Mbwana Samatta,F,27,AstonVilla,14,993,14.3,0.79,1687.0,-37.0,-2.17,-0.82,20,9.5
Mesut Özil,F,31,Arsenal,18,1489,38.9,1.56,1826.0,-10.0,-0.52,-0.03,18,17.5
Michael Keane,D,27,Everton,31,2729,35.5,1.32,1806.0,34.0,1.93,0.83,3,20.0
Michael McGovern,G,35,Norwich,2,168,0.0,0.0,1695.0,-18.0,-1.04,-0.41,7,0.3
Michael Obafemi,M,20,Southampton,21,728,33.3,1.33,1778.0,62.0,3.6,1.7,10,4.5
Michail Antonio,F,30,WestHam,24,1873,37.5,1.29,1838.0,103.0,5.96,2.5,1,9.5
Michy Batshuayi,F,26,Chelsea,16,312,18.8,1.06,1742.0,-46.0,-2.55,-1.02,25,17.5
Miguel Almirón,M,26,Newcastle,36,3160,27.8,1.19,1723.0,-7.0,-0.39,0.03,17,16.0
Mohamed Salah,F,28,Liverpool,34,2995,82.4,2.53,2065.0,134.0,6.95,2.61,3,120.0
Moise Kean,F,20,Everton,29,957,20.7,1.1,1718.0,-50.0,-2.83,-0.83,19,25.0
Morgan Gibbs-White,M,20,Wolves,7,155,14.3,1.14,1737.0,9.0,0.51,0.64,19,7.2
Morgan Schneiderlin,M,30,Everton,15,1058,26.7,0.93,1713.0,-57.0,-3.2,-1.36,22,9.5
Moritz Leitner,M,26,Norwich,9,713,22.2,0.78,1656.0,-86.0,-4.94,-2.61,14,2.4
Moussa Djenepo,M,21,Southampton,18,1001,50.0,1.61,1768.0,30.0,1.71,1.0,12,11.0
Moussa Sissoko,M,30,Tottenham,29,2604,44.8,1.62,1832.0,-9.0,-0.47,-0.01,11,20.0
Muhamed Bešić,M,27,SheffieldUnited,9,282,11.1,1.0,1733.0,-3.0,-0.17,0.19,20,2.4
N'Golo Kanté,M,29,Chelsea,22,1845,36.4,1.36,1819.0,11.0,0.6,0.46,21,80.0
Nabil Bentaleb,M,25,Newcastle,12,805,8.3,0.75,1706.0,-45.0,-2.55,-1.11,21,4.0
Naby Keïta,M,25,Liverpool,18,866,55.6,2.0,1965.0,38.0,1.96,1.21,11,33.5
Nacho Monreal,D,33,Arsenal,3,286,66.7,2.0,1829.0,-4.0,-0.24,0.2,15,3.2
Nampalys Mendy,M,28,Leicester,7,313,42.9,1.71,1773.0,16.0,0.93,0.89,23,5.5
Nathan Aké,D,25,Bournemouth,29,2659,20.7,0.83,1698.0,-28.0,-1.61,-0.39,13,28.0
Nathan Redmond,M,26,Southampton,32,2908,37.5,1.31,1828.0,130.0,7.68,2.63,3,16.0
Nathaniel Chalobah,M,25,Watford,22,1013,9.1,1.05,1726.0,-3.0,-0.17,0.13,8,4.8
Neal Maupay,F,23,Brighton,37,2916,32.4,1.3,1764.0,40.0,2.34,0.84,3,17.5
Neil Taylor,D,31,AstonVilla,14,1161,14.3,0.64,1646.0,-62.0,-3.62,-1.54,27,2.8
Nemanja Matić,M,31,ManUnited,21,1680,61.9,2.05,1929.0,123.0,6.84,3.16,7,16.0
Nick Pope,G,28,Burnley,38,3629,39.5,1.42,1910.0,156.0,8.88,2.81,1,9.5
Nicolas Pépé,F,25,Arsenal,31,2126,32.3,1.52,1880.0,73.0,4.05,1.58,3,52.0
Nicolás Otamendi,D,32,ManCity,24,1827,58.3,1.92,1928.0,41.0,2.16,1.11,15,14.5
Odion Ighalo,F,31,ManUnited,11,145,27.3,1.55,1838.0,31.0,1.71,1.25,15,5.2
Oleksandr Zinchenko,D,23,ManCity,19,1360,52.6,1.74,1864.0,-33.0,-1.72,-0.61,24,24.0
Oliver McBurnie,F,24,SheffieldUnited,36,2224,27.8,1.25,1743.0,6.0,0.33,0.26,18,8.0
Oliver Norwood,D,29,SheffieldUnited,38,3239,36.8,1.37,1775.0,50.0,2.89,1.0,10,6.5
Oliver Skipp,M,19,Tottenham,7,95,0.0,0.86,1780.0,-23.0,-1.26,-0.52,25,7.2
Olivier Giroud,F,33,Chelsea,18,1031,44.4,1.56,1876.0,86.0,4.8,2.45,7,7.0
Ondrej Duda,F,25,Norwich,10,750,20.0,0.8,1687.0,-46.0,-2.68,-1.22,10,10.5
Onel Hernández,F,27,Norwich,26,1479,3.8,0.5,1571.0,-156.0,-9.02,-3.16,27,3.2
Oriol Romeu,M,28,Southampton,30,1985,26.7,1.17,1727.0,28.0,1.66,0.72,19,8.0
Oumar Niasse,F,29,Everton,3,35,0.0,0.67,1738.0,-30.0,-1.72,-0.9,15,3.2
Pablo Fornals,F,24,WestHam,36,2287,27.8,1.17,1733.0,4.0,0.22,0.22,16,16.0
Pablo Marí,D,26,Arsenal,2,120,50.0,2.0,1839.0,13.0,0.71,0.96,11,4.8
Pablo Zabaleta,D,35,WestHam,10,637,10.0,0.6,1676.0,-85.0,-4.84,-2.49,28,0.8
Pascal Groß,F,29,Brighton,29,1887,10.3,0.79,1663.0,-53.0,-3.11,-0.89,25,9.5
Patrick Cutrone,F,21,Wolves,12,333,16.7,1.17,1743.0,-5.0,-0.31,0.11,18,15.5
Patrick Roberts,F,22,Norwich,3,38,0.0,0.67,1717.0,-16.0,-0.9,-0.31,2,2.8
Patrick van Aanholt,D,29,CrystalPalace,29,2665,31.0,1.07,1733.0,-20.0,-1.16,-0.23,12,9.5
Paul Dummett,D,28,Newcastle,16,1307,37.5,1.31,1752.0,20.0,1.16,0.78,6,5.5
Paul Pogba,M,27,ManUnited,16,1284,62.5,2.19,1950.0,117.0,6.36,3.43,4,80.0
Paulo Gazzaniga,G,28,Tottenham,18,1726,27.8,1.11,1771.0,-39.0,-2.16,-0.78,26,2.8
Pedro,F,32,Chelsea,11,703,18.2,1.09,1798.0,-4.0,-0.2,0.15,23,9.5
Pedro Neto,F,20,Wolves,29,1046,34.5,1.52,1817.0,68.0,3.87,1.54,11,11.5
Pepe Reina,G,37,AstonVilla,12,1149,25.0,1.0,1741.0,10.0,0.59,0.57,5,0.65
Phil Bardsley,D,35,Burnley,21,2012,47.6,1.67,1799.0,49.0,2.78,1.38,6,0.8
Phil Foden,F,20,ManCity,23,992,56.5,2.09,1999.0,138.0,7.39,3.36,6,27.0
Phil Jagielka,D,37,SheffieldUnited,6,271,33.3,1.5,1754.0,30.0,1.72,1.45,15,0.8
Phil Jones,D,27,ManUnited,2,141,0.0,0.0,1755.0,-34.0,-1.89,-1.12,29,7.0
Philip Billing,F,24,Bournemouth,34,2668,26.5,1.06,1699.0,-34.0,-1.98,-0.46,12,14.5
Pierre Højbjerg,M,24,Southampton,33,2933,36.4,1.27,1728.0,23.0,1.35,0.59,18,12.0
Pierre-Emerick Aubameyang,F,31,Arsenal,36,3335,36.1,1.44,1880.0,25.0,1.37,0.59,4,56.0
Raheem Sterling,F,25,ManCity,33,2781,60.6,1.91,1981.0,24.0,1.24,0.61,8,128.0
Ralf Fährmann,G,31,Norwich,1,22,0.0,0.0,1714.0,0.0,0.0,0.4,5,1.6
Ravel Morrison,F,26,SheffieldUnited,1,17,0.0,1.0,1728.0,0.0,0.0,0.4,21,0.6
Raúl Jiménez,F,29,Wolves,38,3381,42.1,1.61,1913.0,165.0,9.46,2.96,1,40.0
Reece James,M,20,Chelsea,24,1621,29.2,1.33,1817.0,-13.0,-0.73,-0.1,22,22.5
Reiss Nelson,F,20,Arsenal,17,697,23.5,1.29,1814.0,-8.0,-0.45,0.02,22,12.5
Ricardo Pereira,D,26,Leicester,28,2674,53.6,1.79,1863.0,112.0,6.38,2.48,2,32.0
Richairo Živković,F,23,SheffieldUnited,5,131,20.0,0.8,1727.0,-13.0,-0.76,-0.17,23,0.65
Richarlison,F,23,Everton,36,3227,36.1,1.28,1786.0,16.0,0.88,0.44,4,52.0
Riyad Mahrez,F,29,ManCity,33,2068,66.7,2.18,2001.0,97.0,5.11,1.97,4,48.0
Rob Holding,D,24,Arsenal,8,621,50.0,1.62,1850.0,56.0,3.14,2.26,8,9.5
Robbie Brady,M,28,Burnley,17,509,23.5,1.24,1723.0,-13.0,-0.74,-0.12,17,4.8
Robert Snodgrass,M,32,WestHam,24,1592,12.5,0.79,1683.0,-45.0,-2.59,-0.81,26,4.8
Roberto,G,33,WestHam,8,735,0.0,0.25,1696.0,-73.0,-4.12,-2.25,23,0.8
Roberto Firmino,F,28,Liverpool,38,3095,84.2,2.61,2053.0,136.0,7.09,2.47,6,72.0
Roberto Pereyra,F,29,Watford,28,1732,17.9,0.96,1678.0,-16.0,-0.97,-0.15,19,9.0
Rodri,M,24,ManCity,35,2633,62.9,1.97,1943.0,48.0,2.51,1.02,12,64.0
Romain Saïss,D,30,Wolves,33,2870,39.4,1.52,1819.0,71.0,4.08,1.49,9,4.0
Ross Barkley,M,26,Chelsea,21,1170,47.6,1.76,1891.0,83.0,4.61,2.2,4,21.5
Ruben Loftus-Cheek,M,24,Chelsea,7,233,28.6,1.43,1828.0,9.0,0.49,0.64,17,24.0
Rui Patrício,G,32,Wolves,38,3629,39.5,1.55,1836.0,90.0,5.15,1.68,6,16.0
Ryan Bennett,D,30,Leicester,16,999,18.8,0.94,1778.0,-32.0,-1.84,-0.64,22,4.0
Ryan Bertrand,D,30,Southampton,32,2915,40.6,1.41,1785.0,86.0,5.08,1.8,9,10.5
Ryan Fraser,M,26,Bournemouth,28,2200,25.0,0.96,1665.0,-59.0,-3.45,-1.03,25,17.5
Ryan Fredericks,D,27,WestHam,27,2381,33.3,1.22,1742.0,14.0,0.79,0.48,9,4.0
Ryan Sessegnon,D,19,Tottenham,6,366,16.7,1.17,1796.0,-21.0,-1.14,-0.46,21,31.5
Rúben Neves,M,23,Wolves,38,3231,42.1,1.63,1837.0,91.0,5.19,1.7,5,40.0
Rúben Vinagre,M,21,Wolves,16,717,31.2,1.5,1822.0,87.0,5.02,2.61,8,9.0
Sadio Mané,F,28,Liverpool,35,2879,80.0,2.51,2064.0,160.0,8.38,3.03,4,120.0
Sam Byram,D,26,Norwich,17,1377,17.6,0.88,1691.0,-13.0,-0.78,-0.12,8,2.8
Sam Surridge,F,21,Bournemouth,4,52,0.0,0.5,1698.0,-20.0,-1.19,-0.46,14,0.45
Sander Berge,M,22,SheffieldUnited,14,984,28.6,1.21,1774.0,5.0,0.28,0.39,11,20.0
Scott Dann,D,33,CrystalPalace,16,1355,31.2,1.19,1726.0,-30.0,-1.72,-0.58,16,2.8
Scott McTominay,M,23,ManUnited,27,1884,37.0,1.52,1833.0,18.0,0.97,0.56,16,22.5
Sead Kolašinac,D,27,Arsenal,26,1827,26.9,1.23,1786.0,-35.0,-1.92,-0.56,25,16.0
Sean Longstaff,M,22,Newcastle,23,1479,26.1,1.13,1711.0,-21.0,-1.2,-0.28,19,17.5
Sebastian Prödl,D,32,Watford,1,57,0.0,1.0,1724.0,0.0,0.0,0.4,9,1.2
Serge Aurier,D,27,Tottenham,33,2857,51.5,1.79,1899.0,62.0,3.36,1.32,4,16.0
Sergio Agüero,F,32,ManCity,24,1537,54.2,1.88,1945.0,23.0,1.19,0.71,11,52.0
Shane Duffy,D,28,Brighton,19,1324,15.8,0.95,1684.0,-45.0,-2.6,-0.92,21,9.5
Shane Long,F,33,Southampton,26,1474,30.8,1.31,1737.0,5.0,0.26,0.29,17,2.8
Shkodran Mustafi,D,28,Arsenal,15,1296,33.3,1.4,1835.0,23.0,1.26,0.89,14,12.0
Simon Francis,D,35,Bournemouth,15,1039,20.0,0.87,1690.0,-61.0,-3.5,-1.47,17,0.8
Simon Moore,G,30,SheffieldUnited,2,190,0.0,0.5,1728.0,-15.0,-0.87,-0.28,22,0.4
Sofiane Boufal,M,26,Southampton,20,832,15.0,0.8,1651.0,-63.0,-3.66,-1.34,24,8.0
Sokratis Papastathopoulos,D,31,Arsenal,19,1803,36.8,1.53,1837.0,1.0,0.05,0.24,12,14.5
Solly March,D,26,Brighton,19,1204,26.3,1.32,1747.0,24.0,1.42,0.82,6,6.5
Son Heung-min,F,28,Tottenham,30,2597,53.3,1.8,1963.0,154.0,8.52,3.21,1,64.0
Steve Cook,D,29,Bournemouth,29,2580,24.1,0.97,1673.0,-52.0,-3.04,-0.87,23,9.5
Steven Alzate,D,21,Brighton,19,1273,31.6,1.37,1732.0,22.0,1.28,0.77,11,2.3
Steven Bergwijn,F,22,Tottenham,14,754,35.7,1.5,1851.0,-16.0,-0.87,-0.21,8,28.0
Stuart Armstrong,M,28,Southampton,30,1832,40.0,1.5,1812.0,90.0,5.21,1.95,4,6.5
Séamus Coleman,D,31,Everton,27,1953,25.9,1.15,1719.0,-52.0,-2.94,-0.91,18,9.5
Sébastien Haller,F,26,WestHam,32,2419,18.8,1.0,1731.0,5.0,0.31,0.26,17,36.0
Tahith Chong,F,20,ManUnited,3,50,0.0,1.0,1794.0,-2.0,-0.08,0.28,21,6.3
Takumi Minamino,F,25,Liverpool,10,287,20.0,1.4,1953.0,1.0,0.05,0.32,14,10.0
Tammy Abraham,F,22,Chelsea,34,2321,47.1,1.65,1870.0,80.0,4.49,1.62,8,40.0
Tanguy Ndombele,M,23,Tottenham,21,1080,28.6,1.29,1784.0,-48.0,-2.6,-0.94,24,52.0
Tariq Lamptey,D,19,Brighton,9,654,33.3,1.33,1740.0,0.0,0.0,0.29,9,3.2
Teemu Pukki,F,30,Norwich,36,3038,16.7,0.72,1609.0,-109.0,-6.37,-1.77,23,8.0
Theo Walcott,F,31,Everton,25,1344,36.0,1.44,1760.0,-8.0,-0.47,0.01,11,12.0
Tim Krul,G,32,Norwich,36,3435,13.9,0.58,1634.0,-83.0,-4.81,-1.31,16,4.0
Timm Klose,D,32,Norwich,7,618,0.0,0.0,1622.0,-77.0,-4.55,-2.47,19,2.0
Timothy Fosu-Mensah,F,22,ManUnited,3,150,66.7,2.0,1847.0,-18.0,-0.99,-0.39,13,6.3
Toby Alderweireld,D,31,Tottenham,33,3151,45.5,1.64,1892.0,52.0,2.81,1.13,5,24.0
Todd Cantwell,F,22,Norwich,37,2596,13.5,0.7,1627.0,-87.0,-5.1,-1.36,18,20.0
Tom Cleverley,M,30,Watford,18,1049,0.0,0.67,1657.0,-74.0,-4.28,-1.69,24,4.8
Tom Davies,M,22,Everton,30,2152,23.3,1.03,1708.0,-60.0,-3.4,-1.01,23,16.0
Tom Heaton,G,33,AstonVilla,20,1902,30.0,1.05,1716.0,8.0,0.48,0.41,11,4.8
Tom Trybull,M,27,Norwich,16,1172,12.5,0.56,1619.0,-93.0,-5.45,-2.3,20,3.2
Tomáš Souček,M,25,WestHam,13,1102,23.1,1.15,1767.0,25.0,1.44,1.0,5,12.0
Trent Alexander-Arnold,D,21,Liverpool,38,3347,84.2,2.61,2091.0,172.0,8.96,3.08,1,99.0
Troy Deeney,F,32,Watford,27,2331,25.9,0.96,1757.0,64.0,3.76,1.53,2,6.5
Troy Parrott,F,18,Tottenham,2,13,0.0,1.0,1818.0,-0.0,-0.01,0.38,13,3.6
Trézéguet,M,25,AstonVilla,34,2050,26.5,1.15,1753.0,12.0,0.7,0.38,1,8.0
Tyrone Mings,D,27,AstonVilla,33,3084,24.2,0.97,1743.0,27.0,1.58,0.66,4,22.5
Valentino Lazaro,D,24,Newcastle,13,533,7.7,0.77,1705.0,-48.0,-2.75,-1.17,22,15.0
Vicente Guaita,G,33,CrystalPalace,35,3366,31.4,1.2,1750.0,-4.0,-0.22,0.08,10,4.0
Victor Lindelöf,D,26,ManUnited,35,3278,48.6,1.77,1903.0,77.0,4.23,1.54,9,28.0
Victor Wanyama,M,28,Tottenham,2,32,0.0,0.5,1793.0,-0.0,-0.01,0.38,22,6.5
Virgil van Dijk,D,29,Liverpool,38,3609,84.2,2.61,2070.0,148.0,7.68,2.67,2,80.0
Víctor Camarasa,F,25,CrystalPalace,1,10,0.0,1.0,1769.0,0.0,0.0,0.4,5,4.0
Wayne Hennessey,G,33,CrystalPalace,3,286,0.0,0.33,1768.0,-2.0,-0.12,0.28,6,2.4
Wes Morgan,D,36,Leicester,11,485,54.5,1.91,1803.0,46.0,2.63,1.73,13,1.2
Wesley Moraes,F,23,AstonVilla,21,1857,28.6,1.1,1735.0,12.0,0.68,0.5,6,24.0
Wilfred Ndidi,M,23,Leicester,32,2838,50.0,1.69,1830.0,79.0,4.52,1.67,6,36.0
Wilfried Zaha,F,27,CrystalPalace,38,3508,28.9,1.16,1716.0,-39.0,-2.21,-0.52,18,44.0
Will Hughes,M,25,Watford,30,2349,26.7,0.97,1669.0,-22.0,-1.28,-0.26,23,14.5
Willian,F,31,Chelsea,36,2750,50.0,1.69,1904.0,93.0,5.16,1.79,2,22.5
Willy Boly,D,29,Wolves,22,2102,40.9,1.64,1849.0,98.0,5.6,2.5,4,14.5
Willy Caballero,G,38,Chelsea,5,478,40.0,1.6,1831.0,9.0,0.48,0.69,14,0.6
Xherdan Shaqiri,M,28,Liverpool,7,206,28.6,1.57,1915.0,15.0,0.81,0.86,22,16.0
Yan Valery,D,21,Southampton,11,810,18.2,0.82,1663.0,-36.0,-2.09,-0.86,23,6.3
Yerry Mina,D,25,Everton,29,2445,24.1,1.14,1755.0,-15.0,-0.86,-0.13,13,20.0
Yoshinori Mutō,F,27,Newcastle,8,243,0.0,0.5,1695.0,-52.0,-2.98,-1.51,24,5.5
Youri Tielemans,M,23,Leicester,37,2977,43.2,1.57,1810.0,57.0,3.27,1.14,11,44.0
Yves Bissouma,M,23,Brighton,22,1323,13.6,0.95,1719.0,21.0,1.23,0.7,14,9.5
Çağlar Söyüncü,D,24,Leicester,34,3224,47.1,1.65,1834.0,79.0,4.5,1.6,5,32.0
Érik Lamela,M,28,Tottenham,25,1301,44.0,1.76,1850.0,26.0,1.4,0.76,9,16.0
Étienne Capoue,M,32,Watford,30,2773,26.7,1.0,1702.0,8.0,0.46,0.33,12,5.2
Ørjan Nyland,G,29,AstonVilla,7,576,0.0,0.43,1684.0,-35.0,-2.06,-0.95,21,1.2
İlkay Gündoğan,M,29,ManCity,31,2159,54.8,1.87,1912.0,-3.0,-0.15,0.11,20,40.0
Łukasz Fabiański,G,35,WestHam,25,2240,32.0,1.28,1796.0,67.0,3.85,1.66,2,3.2
