Player,Pos,Age,Team,GP,MinOn,Win_pct,AdjPPG,End Elo,absDelta,relDelta,EPG,teamRank,Market Value
Aaron Cresswell,D,33,WestHam,28,2375.0,28.6,1.04,1750.0,-13.0,-0.75,-0.05,14,1.2
Aaron Hickey,D,20,Brentford,26,2002.0,30.8,1.23,1752.0,19.0,1.1,0.64,22,25.0
Aaron Ramsdale,G,25,Arsenal,38,3664.0,68.4,2.21,1980.0,145.0,7.87,2.66,5,40.0
Aaron Wan-Bissaka,D,25,ManUnited,19,1523.0,63.2,2.11,1896.0,119.0,6.69,3.28,8,25.0
Abdoulaye Doucouré,M,30,Everton,25,1676.0,24.0,1.12,1768.0,48.0,2.78,1.29,4,12.0
Adam Armstrong,F,26,Southampton,30,1445.0,20.0,1.07,1717.0,-2.0,-0.14,0.17,7,10.0
Adam Forshaw,M,31,Leeds,12,529.0,8.3,0.75,1690.0,-61.0,-3.46,-1.55,14,1.2
Adam Lallana,F,34,Brighton,16,753.0,50.0,1.81,1825.0,38.0,2.14,1.33,14,1.2
Adam Smith,D,32,Bournemouth,37,3126.0,27.0,1.03,1664.0,-83.0,-4.73,-1.26,27,1.2
Adam Webster,D,28,Brighton,27,2116.0,40.7,1.56,1823.0,36.0,1.99,0.98,15,25.0
Adama Traoré,F,27,Wolves,34,1638.0,20.6,0.97,1687.0,-58.0,-3.35,-0.87,28,10.0
Ainsley Maitland-Niles,D,25,Southampton,22,1508.0,13.6,0.77,1664.0,-76.0,-4.38,-1.54,25,8.0
Albert Sambi Lokonga,M,23,CrystalPalace,15,793.0,13.3,0.93,1763.0,-26.0,-1.43,-0.43,14,15.0
Alejandro Garnacho,F,18,ManUnited,19,621.0,47.4,1.74,1843.0,59.0,3.33,1.76,17,25.0
Aleksandar Mitrović,F,28,Fulham,24,2124.0,41.7,1.5,1835.0,95.0,5.47,2.37,3,28.0
Alex Iwobi,F,27,Everton,38,3594.0,21.1,0.95,1732.0,11.0,0.64,0.37,12,28.0
Alex McCarthy,G,33,Southampton,6,585.0,0.0,0.17,1665.0,-38.0,-2.22,-1.03,24,1.2
Alex Mighten,F,20,Forest,1,11.0,0.0,1.0,1725.0,0.0,0.0,0.5,11,0.6
Alex Oxlade-Chamberlain,F,29,Liverpool,9,357.0,22.2,1.11,1850.0,-22.0,-1.19,-0.39,26,7.0
Alexander Isak,F,23,Newcastle,22,1613.0,45.5,1.73,1880.0,99.0,5.54,2.58,12,70.0
Alexis Mac Allister,M,24,Brighton,35,3098.0,42.9,1.51,1840.0,58.0,3.23,1.24,10,65.0
Alisson,G,30,Liverpool,37,3548.0,51.4,1.78,1985.0,87.0,4.59,1.7,2,35.0
Allan Saint-Maximin,F,26,Newcastle,25,1213.0,24.0,1.36,1801.0,23.0,1.31,0.74,17,32.0
Alphonse Areola,G,30,WestHam,5,333.0,20.0,1.0,1762.0,6.0,0.36,0.65,13,8.0
Amadou Onana,F,21,Everton,33,2624.0,27.3,1.09,1702.0,-38.0,-2.18,-0.51,20,45.0
Andreas Pereira,F,27,Fulham,33,2776.0,36.4,1.39,1782.0,47.0,2.69,1.08,11,18.0
Andrew Moran,F,19,Brighton,1,15.0,0.0,0.0,1773.0,0.0,0.0,0.5,24,0.3
Andrew Robertson,D,29,Liverpool,34,2726.0,44.1,1.65,1921.0,23.0,1.2,0.62,6,40.0
André Ayew,F,33,Forest,13,388.0,23.1,1.15,1706.0,-15.0,-0.9,-0.13,21,1.8
Angelo Ogbonna,D,34,WestHam,16,1330.0,31.2,1.12,1763.0,-7.0,-0.38,0.1,12,0.9
Anthony Elanga,F,20,ManUnited,16,476.0,43.8,1.81,1841.0,53.0,2.99,1.74,18,18.0
Anthony Gordon,M,22,Newcastle,32,1714.0,18.8,1.03,1806.0,-26.0,-1.41,-0.29,16,35.0
Anthony Martial,F,27,ManUnited,21,1035.0,38.1,1.67,1856.0,76.0,4.25,2.09,16,15.0
Antoine Semenyo,F,23,Bournemouth,11,313.0,18.2,1.0,1705.0,-8.0,-0.45,0.08,15,9.0
Antonee Robinson,D,25,Fulham,35,3311.0,40.0,1.43,1797.0,61.0,3.49,1.29,6,15.0
Antony,F,23,ManUnited,25,1868.0,60.0,2.08,1912.0,91.0,4.99,2.23,6,60.0
Armando Broja,F,21,Chelsea,12,352.0,25.0,1.25,1807.0,-16.0,-0.86,-0.17,8,28.0
Armel Bella Kotchap,D,21,Southampton,24,2014.0,20.8,0.79,1679.0,-48.0,-2.79,-0.84,21,20.0
Arnaut Danjuma,M,26,Tottenham,9,212.0,33.3,1.44,1836.0,9.0,0.49,0.67,8,25.0
Ashley Young,D,37,AstonVilla,29,2167.0,34.5,1.31,1798.0,43.0,2.46,1.08,12,0.6
Asmir Begović,G,35,Everton,1,96.0,100.0,3.0,1766.0,0.0,0.0,0.5,5,0.8
Aymeric Laporte,D,29,ManCity,12,1052.0,66.7,2.08,1932.0,41.0,2.17,1.59,16,25.0
Ayoze Pérez,F,29,Leicester,8,412.0,25.0,1.12,1757.0,-26.0,-1.47,-0.54,9,6.0
Ben Chilwell,D,26,Chelsea,23,1512.0,26.1,1.22,1777.0,-57.0,-3.11,-1.07,22,35.0
Ben Davies,D,30,Tottenham,31,2440.0,48.4,1.68,1843.0,9.0,0.47,0.38,5,15.0
Ben Godfrey,D,25,Everton,13,856.0,7.7,0.69,1675.0,-61.0,-3.5,-1.5,26,13.0
Ben Johnson,F,23,WestHam,17,944.0,17.6,1.0,1743.0,-19.0,-1.06,-0.22,15,10.0
Ben Mee,D,33,Brentford,37,3502.0,40.5,1.57,1895.0,164.0,9.46,3.04,4,2.0
Ben Pearson,M,28,Bournemouth,7,306.0,14.3,0.57,1664.0,-78.0,-4.5,-2.45,28,2.2
Ben White,D,25,Arsenal,38,3218.0,63.2,2.13,1961.0,119.0,6.47,2.22,9,55.0
Benoît Badiashile,D,22,Chelsea,11,983.0,27.3,1.36,1829.0,-15.0,-0.82,-0.14,2,40.0
Bernardo Silva,M,28,ManCity,34,2351.0,55.9,2.0,1975.0,77.0,4.05,1.61,12,80.0
Bernd Leno,G,31,Fulham,36,3471.0,41.7,1.39,1886.0,133.0,7.57,2.54,1,12.0
Bertrand Traoré,M,27,AstonVilla,8,271.0,50.0,1.88,1811.0,29.0,1.63,1.39,10,12.0
Billy Gilmour,M,21,Brighton,14,557.0,28.6,1.43,1818.0,26.0,1.43,1.06,16,12.0
Bobby Clark,M,17,Liverpool,1,12.0,100.0,3.0,1880.0,0.0,0.0,0.5,16,0.35
Bobby Reid,F,30,Fulham,36,2603.0,30.6,1.22,1729.0,-7.0,-0.43,0.06,22,7.0
Boubacar Kamara,M,23,AstonVilla,24,1898.0,41.7,1.5,1804.0,66.0,3.81,1.72,11,30.0
Boubacar Traoré,F,21,Wolves,10,462.0,0.0,0.6,1696.0,-61.0,-3.46,-1.65,23,5.0
Boubakary Soumaré,M,24,Leicester,26,1719.0,26.9,1.08,1715.0,-39.0,-2.23,-0.61,24,20.0
Brenden Aaronson,F,22,Leeds,36,2491.0,19.4,0.81,1636.0,-118.0,-6.73,-1.9,28,25.0
Brennan Johnson,F,22,Forest,38,3101.0,21.1,1.03,1702.0,-4.0,-0.22,0.11,23,38.0
Bruno Fernandes,F,28,ManUnited,37,3510.0,62.2,2.03,2001.0,231.0,13.04,4.2,1,75.0
Bruno Guimarães,M,25,Newcastle,32,2884.0,56.2,2.03,1950.0,165.0,9.28,3.35,3,70.0
Bryan Gil,M,21,Tottenham,4,163.0,50.0,1.75,1835.0,2.0,0.12,0.52,11,15.0
Bryan Mbeumo,F,23,Brentford,38,3008.0,42.1,1.55,1884.0,137.0,7.83,2.52,5,35.0
Bukayo Saka,F,21,Arsenal,38,3365.0,65.8,2.16,1989.0,163.0,8.9,2.97,4,120.0
Cafú,M,29,Forest,1,15.0,0.0,1.0,1723.0,0.0,0.0,0.5,12,0.6
Callum Wilson,F,31,Newcastle,31,1961.0,51.6,1.94,1963.0,177.0,9.93,3.64,2,16.0
Calum Chambers,D,28,AstonVilla,14,418.0,21.4,1.29,1786.0,32.0,1.81,1.24,16,8.0
Cameron Archer,F,21,AstonVilla,6,72.0,0.0,0.83,1745.0,-18.0,-1.04,-0.28,22,12.0
Cameron Peupion,F,20,Brighton,1,14.0,0.0,0.0,1792.0,0.0,0.0,0.5,19,0.125
Caoimhín Kelleher,G,24,Liverpool,1,98.0,0.0,1.0,1887.0,0.0,0.0,0.5,13,12.0
Carlos Alcaraz,F,20,Southampton,18,1084.0,22.2,1.0,1706.0,-11.0,-0.65,-0.01,11,15.0
Carlos Vinícius,F,28,Fulham,28,1249.0,17.9,1.11,1732.0,-14.0,-0.77,-0.07,21,6.0
Carney Chukwuemeka,M,19,Chelsea,14,409.0,7.1,0.93,1768.0,-57.0,-3.1,-1.34,24,15.0
Casemiro,M,31,ManUnited,28,2253.0,53.6,1.93,1933.0,146.0,8.18,3.23,4,40.0
Che Adams,F,26,Southampton,28,2115.0,17.9,0.75,1659.0,-62.0,-3.59,-1.06,28,20.0
Cheick Doucouré,M,23,CrystalPalace,34,2884.0,23.5,1.12,1764.0,19.0,1.09,0.54,12,35.0
Cheikhou Kouyaté,M,33,Forest,21,967.0,14.3,0.95,1701.0,-10.0,-0.61,0.02,24,2.0
Chem Campbell,F,19,Wolves,5,89.0,0.0,0.6,1718.0,-40.0,-2.28,-1.15,19,1.0
Chris Mepham,D,25,Bournemouth,26,2349.0,23.1,0.92,1707.0,-50.0,-2.87,-0.85,14,8.0
Chris Richards,D,23,CrystalPalace,9,494.0,0.0,0.44,1692.0,-69.0,-3.94,-1.98,26,10.0
Chris Wood,F,31,Forest,25,899.0,24.0,1.24,1707.0,43.0,2.43,1.18,20,8.0
Christian Eriksen,M,31,ManUnited,28,2114.0,57.1,1.89,1891.0,119.0,6.74,2.67,9,22.0
Christian Nørgaard,M,29,Brentford,22,1862.0,36.4,1.36,1796.0,66.0,3.81,1.8,15,16.0
Christian Pulisic,F,24,Chelsea,24,913.0,20.8,1.21,1789.0,-33.0,-1.82,-0.5,16,25.0
Clément Lenglet,D,27,Tottenham,26,2137.0,46.2,1.58,1820.0,10.0,0.56,0.44,17,10.0
Cody Drameh,D,20,Leeds,1,70.0,0.0,0.0,1741.0,0.0,0.0,0.5,7,3.5
Cody Gakpo,M,24,Liverpool,21,1526.0,52.4,1.86,1948.0,58.0,3.09,1.65,5,55.0
Cole Palmer,M,21,ManCity,14,420.0,14.3,1.07,1801.0,-47.0,-2.55,-1.05,24,15.0
Connor Ronan,M,24,Wolves,1,6.0,0.0,1.0,1741.0,0.0,0.0,0.5,13,0.8
Conor Coady,D,30,Everton,24,2230.0,25.0,1.04,1712.0,-15.0,-0.87,-0.1,17,12.0
Conor Coventry,M,22,WestHam,1,2.0,0.0,1.0,1777.0,0.0,0.0,0.5,6,1.8
Conor Gallagher,F,23,Chelsea,35,1777.0,17.1,1.06,1793.0,-30.0,-1.64,-0.35,15,32.0
Craig Dawson,D,33,Wolves,25,2270.0,36.0,1.2,1799.0,4.0,0.23,0.32,1,2.0
Cristian Romero,D,25,Tottenham,27,2520.0,48.1,1.59,1839.0,7.0,0.38,0.37,7,60.0
Cristiano Ronaldo,F,37,ManUnited,10,570.0,40.0,1.6,1806.0,4.0,0.22,0.48,22,15.0
Crysencio Summerville,F,21,Leeds,28,1567.0,17.9,0.79,1654.0,-97.0,-5.56,-1.78,24,15.0
Curtis Jones,M,22,Liverpool,18,1086.0,44.4,1.56,1879.0,9.0,0.5,0.51,17,22.0
Cédric Soares,D,31,Fulham,8,259.0,12.5,1.0,1741.0,-21.0,-1.21,-0.36,15,3.0
César Azpilicueta,D,33,Chelsea,25,1646.0,20.0,1.04,1768.0,-84.0,-4.54,-1.61,25,5.0
Dan Burn,D,31,Newcastle,38,3306.0,50.0,1.84,1897.0,117.0,6.56,2.18,8,10.0
Dango Ouattara,F,21,Bournemouth,19,1312.0,15.8,0.84,1684.0,-37.0,-2.13,-0.67,21,25.0
Daniel Amartey,D,28,Leicester,20,1710.0,20.0,0.8,1727.0,-45.0,-2.53,-0.85,22,12.0
Daniel Bentley,G,29,Wolves,2,198.0,0.0,0.5,1767.0,-4.0,-0.22,0.3,6,2.0
Daniel Iversen,G,25,Leicester,12,1152.0,16.7,0.83,1734.0,-5.0,-0.29,0.17,19,5.0
Daniel James,F,25,Fulham,24,909.0,16.7,1.0,1716.0,-30.0,-1.75,-0.44,24,12.0
Daniel Podence,M,27,Wolves,32,1895.0,21.9,1.0,1688.0,-54.0,-3.11,-0.83,27,20.0
Danilo,F,22,Forest,13,1036.0,38.5,1.31,1806.0,102.0,5.97,3.36,1,28.0
Danny Ings,F,30,WestHam,35,1720.0,31.4,1.34,1806.0,47.0,2.68,1.04,1,12.0
Danny Ward,G,29,Leicester,26,2482.0,26.9,0.92,1793.0,23.0,1.29,0.72,2,6.0
Danny Welbeck,F,32,Brighton,31,1979.0,41.9,1.52,1790.0,1.0,0.03,0.23,21,7.0
Darko Gyabi,F,18,Leeds,1,13.0,0.0,1.0,1756.0,0.0,0.0,0.5,3,3.0
Darwin Núñez,F,23,Liverpool,29,1795.0,51.7,1.76,1902.0,7.0,0.35,0.36,10,65.0
